id_factura,id_cliente,id_sucursal,fecha,monto_lista,descuento_aplicado,monto_final,fuga_rentabilidad
FAC-047076,CLT-0378,SUC-026,2023-01-03,536.9,82.46,454.44,82.46
FAC-030508,CLT-0001,SUC-021,2023-01-03,64584.02,13066.22,51517.799999999996,13066.22
FAC-019867,CLT-0402,SUC-041,2023-01-03,7242.13,938.6,6303.53,938.6
FAC-031982,CLT-0459,SUC-016,2023-01-03,1477.56,207.56,1270.0,207.56
FAC-008098,CLT-0446,SUC-014,2023-01-03,2885.31,642.25,2243.06,642.25
FAC-020556,CLT-0192,SUC-004,2023-01-03,14167.96,1097.15,13070.81,1097.15
FAC-037212,CLT-0055,SUC-006,2023-01-03,20033.09,2782.39,17250.7,2782.39
FAC-020125,CLT-0052,SUC-040,2023-01-03,409.45,27.21,382.24,27.21
FAC-030386,CLT-0425,SUC-033,2023-01-03,338.01,91.76,246.25,91.76
FAC-008545,CLT-0231,SUC-010,2023-01-03,15375.67,1070.72,14304.95,1070.72
FAC-008549,CLT-0339,SUC-030,2023-01-03,2899.98,515.85,2384.13,515.85
FAC-043180,CLT-0415,SUC-038,2023-01-03,6589.67,606.94,5982.73,606.94
FAC-043747,CLT-0165,SUC-013,2023-01-03,113.41,15.39,98.02,15.39
FAC-003685,CLT-0169,SUC-049,2023-01-03,4280.7,856.91,3423.79,856.91
FAC-032658,CLT-0472,SUC-048,2023-01-03,2621.14,821.75,1799.3899999999999,821.75
FAC-040606,CLT-0300,SUC-029,2023-01-03,3722.07,410.67,3311.4,410.67
FAC-040202,CLT-0391,SUC-031,2023-01-03,639.64,198.67,440.97,198.67
FAC-026964,CLT-0057,SUC-008,2023-01-03,4568.54,1157.25,3411.29,1157.25
FAC-041096,CLT-0010,SUC-029,2023-01-03,4158.57,470.86,3687.7099999999996,470.86
FAC-035609,CLT-0396,SUC-035,2023-01-03,2214.64,379.12,1835.52,379.12
FAC-006671,CLT-0240,SUC-041,2023-01-03,2282.04,300.93,1981.11,300.93
FAC-034616,CLT-0450,SUC-031,2023-01-03,6355.36,1829.66,4525.7,1829.66
FAC-019643,CLT-0036,SUC-034,2023-01-03,983.03,156.85,826.18,156.85
FAC-027577,CLT-0469,SUC-026,2023-01-03,19951.15,3182.63,16768.52,3182.63
FAC-013580,CLT-0255,SUC-004,2023-01-03,532.13,35.79,496.34,35.79
FAC-041064,CLT-0094,SUC-042,2023-01-03,16709.77,1295.03,15414.74,1295.03
FAC-049989,CLT-0421,SUC-036,2023-01-03,2667.37,364.06,2303.31,364.06
FAC-012891,CLT-0220,SUC-040,2023-01-03,24150.53,1373.72,22776.809999999998,1373.72
FAC-048964,CLT-0411,SUC-032,2023-01-03,3549.88,497.96,3051.92,497.96
FAC-029454,CLT-0089,SUC-040,2023-01-03,253.24,17.85,235.39000000000001,17.85
FAC-049376,CLT-0051,SUC-022,2023-01-03,2093.71,171.17,1922.54,171.17
FAC-024184,CLT-0026,SUC-036,2023-01-03,1556.06,171.46,1384.6,171.46
FAC-000150,CLT-0149,SUC-040,2023-01-03,2430.79,98.45,2332.34,98.45
FAC-036251,CLT-0452,SUC-035,2023-01-03,881.38,150.41,730.97,150.41
FAC-046319,CLT-0112,SUC-037,2023-01-03,1042.4,295.55,746.8500000000001,295.55
FAC-034823,CLT-0438,SUC-019,2023-01-03,103.32,10.2,93.11999999999999,10.2
FAC-040909,CLT-0221,SUC-048,2023-01-03,4833.83,1460.15,3373.68,1460.15
FAC-006555,CLT-0046,SUC-001,2023-01-03,32421.53,9155.78,23265.75,9155.78
FAC-036129,CLT-0348,SUC-030,2023-01-03,188.76,36.7,152.06,36.7
FAC-012678,CLT-0488,SUC-049,2023-01-03,2126.54,412.37,1714.17,412.37
FAC-022034,CLT-0155,SUC-010,2023-01-03,37389.52,1819.9,35569.619999999995,1819.9
FAC-019760,CLT-0199,SUC-001,2023-01-03,4438.87,1276.28,3162.59,1276.28
FAC-017693,CLT-0132,SUC-022,2023-01-03,812.33,51.19,761.1400000000001,51.19
FAC-015232,CLT-0164,SUC-034,2023-01-03,12397.85,2151.85,10246.0,2151.85
FAC-025029,CLT-0026,SUC-049,2023-01-03,2933.74,642.32,2291.4199999999996,642.32
FAC-016642,CLT-0005,SUC-013,2023-01-03,2779.98,452.05,2327.93,452.05
FAC-020426,CLT-0403,SUC-017,2023-01-03,29.03,2.53,26.5,2.53
FAC-024513,CLT-0048,SUC-043,2023-01-03,1376.19,171.47,1204.72,171.47
FAC-013674,CLT-0478,SUC-042,2023-01-03,4894.33,303.89,4590.44,303.89
FAC-018646,CLT-0285,SUC-031,2023-01-03,12039.2,3595.83,8443.37,3595.83
FAC-013435,CLT-0289,SUC-015,2023-01-03,2475.67,368.97,2106.7,368.97
FAC-048041,CLT-0265,SUC-014,2023-01-03,874.73,186.47,688.26,186.47
FAC-049454,CLT-0046,SUC-021,2023-01-03,66.08,14.47,51.61,14.47
FAC-002032,CLT-0396,SUC-042,2023-01-03,2560.25,141.74,2418.51,141.74
FAC-015314,CLT-0088,SUC-032,2023-01-03,19930.9,2795.39,17135.510000000002,2795.39
FAC-008887,CLT-0370,SUC-022,2023-01-03,33125.81,2989.44,30136.37,2989.44
FAC-000308,CLT-0131,SUC-002,2023-01-03,4446.56,272.35,4174.21,272.35
FAC-003719,CLT-0232,SUC-044,2023-01-03,2715.01,359.96,2355.05,359.96
FAC-000987,CLT-0290,SUC-024,2023-01-03,54729.58,4413.8,50315.78,4413.8
FAC-026389,CLT-0266,SUC-011,2023-01-03,7579.71,1290.44,6289.27,1290.44
FAC-035071,CLT-0429,SUC-017,2023-01-03,3413.71,188.25,3225.46,188.25
FAC-039442,CLT-0490,SUC-019,2023-01-03,150.9,17.22,133.68,17.22
FAC-003150,CLT-0371,SUC-050,2023-01-03,554.55,152.99,401.55999999999995,152.99
FAC-020448,CLT-0213,SUC-045,2023-01-03,10788.75,3189.46,7599.29,3189.46
FAC-029686,CLT-0068,SUC-014,2023-01-03,2371.25,466.42,1904.83,466.42
FAC-002308,CLT-0367,SUC-033,2023-01-03,1465.41,453.75,1011.6600000000001,453.75
FAC-009260,CLT-0442,SUC-050,2023-01-03,20867.75,5998.57,14869.18,5998.57
FAC-019137,CLT-0136,SUC-014,2023-01-03,7034.73,1487.93,5546.799999999999,1487.93
FAC-015767,CLT-0369,SUC-029,2023-01-03,3790.81,475.1,3315.71,475.1
FAC-018014,CLT-0177,SUC-035,2023-01-03,494.62,86.78,407.84000000000003,86.78
FAC-034489,CLT-0120,SUC-018,2023-01-03,20510.2,3354.44,17155.760000000002,3354.44
FAC-020270,CLT-0368,SUC-030,2023-01-03,642.58,105.78,536.8000000000001,105.78
FAC-025677,CLT-0149,SUC-011,2023-01-03,4742.14,894.66,3847.4800000000005,894.66
FAC-009271,CLT-0314,SUC-001,2023-01-03,15064.58,3826.12,11238.46,3826.12
FAC-043350,CLT-0123,SUC-042,2023-01-04,6854.03,406.86,6447.17,406.86
FAC-015712,CLT-0226,SUC-043,2023-01-04,7434.03,1048.99,6385.04,1048.99
FAC-000476,CLT-0235,SUC-045,2023-01-04,1464.99,440.68,1024.31,440.68
FAC-043025,CLT-0401,SUC-016,2023-01-04,5092.79,809.12,4283.67,809.12
FAC-010895,CLT-0178,SUC-036,2023-01-04,7605.26,997.89,6607.37,997.89
FAC-031875,CLT-0312,SUC-009,2023-01-04,83343.14,24343.24,58999.899999999994,24343.24
FAC-024781,CLT-0450,SUC-035,2023-01-04,430.74,73.57,357.17,73.57
FAC-031822,CLT-0207,SUC-047,2023-01-04,5643.63,1440.03,4203.6,1440.03
FAC-024895,CLT-0260,SUC-036,2023-01-04,177154.45,19266.87,157887.58000000002,19266.87
FAC-012449,CLT-0115,SUC-021,2023-01-04,1171.62,225.99,945.6299999999999,225.99
FAC-031673,CLT-0156,SUC-004,2023-01-04,9463.38,667.68,8795.699999999999,667.68
FAC-019769,CLT-0175,SUC-038,2023-01-04,513.95,57.19,456.76000000000005,57.19
FAC-010721,CLT-0227,SUC-047,2023-01-04,379.72,92.87,286.85,92.87
FAC-000959,CLT-0385,SUC-048,2023-01-04,68.93,19.54,49.39000000000001,19.54
FAC-047664,CLT-0378,SUC-003,2023-01-04,1063.12,219.68,843.4399999999998,219.68
FAC-021257,CLT-0123,SUC-049,2023-01-04,84861.54,18044.28,66817.26,18044.28
FAC-023677,CLT-0458,SUC-043,2023-01-04,1506.78,183.33,1323.45,183.33
FAC-045639,CLT-0378,SUC-042,2023-01-04,5730.85,299.5,5431.35,299.5
FAC-043365,CLT-0071,SUC-047,2023-01-04,13093.71,3317.51,9776.199999999999,3317.51
FAC-026582,CLT-0177,SUC-031,2023-01-04,11985.08,3745.65,8239.43,3745.65
FAC-001489,CLT-0158,SUC-045,2023-01-04,1681.31,493.97,1187.34,493.97
FAC-029499,CLT-0434,SUC-002,2023-01-04,242.53,11.11,231.42000000000002,11.11
FAC-046344,CLT-0406,SUC-025,2023-01-04,892.9,147.49,745.41,147.49
FAC-008961,CLT-0394,SUC-040,2023-01-04,107131.92,3649.49,103482.43,3649.49
FAC-012866,CLT-0278,SUC-031,2023-01-04,3725.52,1049.24,2676.2799999999997,1049.24
FAC-015526,CLT-0318,SUC-021,2023-01-04,9388.6,1842.06,7546.540000000001,1842.06
FAC-024548,CLT-0003,SUC-027,2023-01-04,4822.53,346.97,4475.5599999999995,346.97
FAC-029063,CLT-0069,SUC-023,2023-01-04,12695.24,3133.37,9561.869999999999,3133.37
FAC-028956,CLT-0154,SUC-013,2023-01-04,5901.7,786.25,5115.45,786.25
FAC-046122,CLT-0066,SUC-027,2023-01-04,14974.87,1095.89,13878.980000000001,1095.89
FAC-027433,CLT-0103,SUC-040,2023-01-04,694.92,30.54,664.38,30.54
FAC-048240,CLT-0086,SUC-038,2023-01-04,11115.57,1256.72,9858.85,1256.72
FAC-009779,CLT-0471,SUC-025,2023-01-04,399.82,78.95,320.87,78.95
FAC-045210,CLT-0149,SUC-014,2023-01-04,11177.87,2337.55,8840.32,2337.55
FAC-016237,CLT-0233,SUC-013,2023-01-04,1022.98,142.2,880.78,142.2
FAC-024486,CLT-0315,SUC-014,2023-01-04,3168.96,687.72,2481.24,687.72
FAC-045735,CLT-0164,SUC-034,2023-01-04,28.84,4.47,24.37,4.47
FAC-028276,CLT-0494,SUC-034,2023-01-04,9824.1,1648.14,8175.96,1648.14
FAC-001854,CLT-0212,SUC-024,2023-01-04,1170.94,123.67,1047.27,123.67
FAC-028196,CLT-0180,SUC-021,2023-01-04,145.08,30.58,114.50000000000001,30.58
FAC-046734,CLT-0115,SUC-013,2023-01-04,4300.06,739.53,3560.5300000000007,739.53
FAC-008862,CLT-0165,SUC-006,2023-01-04,1862.26,218.1,1644.16,218.1
FAC-029689,CLT-0454,SUC-027,2023-01-04,10662.13,768.23,9893.9,768.23
FAC-026401,CLT-0460,SUC-037,2023-01-04,3443.25,953.74,2489.51,953.74
FAC-031107,CLT-0226,SUC-015,2023-01-04,3663.38,628.06,3035.32,628.06
FAC-047181,CLT-0143,SUC-028,2023-01-04,4217.92,432.41,3785.51,432.41
FAC-001169,CLT-0496,SUC-016,2023-01-04,12214.21,1834.63,10379.579999999998,1834.63
FAC-030793,CLT-0265,SUC-032,2023-01-04,1162.74,163.18,999.56,163.18
FAC-024735,CLT-0208,SUC-037,2023-01-04,1889.72,564.73,1324.99,564.73
FAC-021106,CLT-0332,SUC-007,2023-01-04,3128.84,979.4,2149.44,979.4
FAC-025986,CLT-0498,SUC-031,2023-01-04,1761.72,500.64,1261.08,500.64
FAC-025994,CLT-0203,SUC-041,2023-01-04,176.99,24.04,152.95000000000002,24.04
FAC-047030,CLT-0468,SUC-044,2023-01-04,17111.26,2293.13,14818.129999999997,2293.13
FAC-014457,CLT-0369,SUC-027,2023-01-04,24616.02,1765.38,22850.64,1765.38
FAC-002828,CLT-0429,SUC-041,2023-01-04,4708.89,621.36,4087.53,621.36
FAC-002575,CLT-0175,SUC-050,2023-01-04,719.47,206.25,513.22,206.25
FAC-030281,CLT-0420,SUC-042,2023-01-04,2628.47,141.76,2486.71,141.76
FAC-016791,CLT-0453,SUC-033,2023-01-04,450.67,122.34,328.33000000000004,122.34
FAC-044164,CLT-0257,SUC-001,2023-01-04,565.0,159.89,405.11,159.89
FAC-030127,CLT-0252,SUC-009,2023-01-04,1618.31,486.16,1132.1499999999999,486.16
FAC-030081,CLT-0015,SUC-024,2023-01-04,12446.37,1161.99,11284.380000000001,1161.99
FAC-012953,CLT-0500,SUC-022,2023-01-04,2360.55,150.49,2210.0600000000004,150.49
FAC-008701,CLT-0159,SUC-050,2023-01-04,13443.29,4004.35,9438.94,4004.35
FAC-012577,CLT-0047,SUC-001,2023-01-04,84277.33,22246.18,62031.15,22246.18
FAC-012936,CLT-0477,SUC-035,2023-01-04,930.56,159.59,770.9699999999999,159.59
FAC-016710,CLT-0101,SUC-019,2023-01-04,918.71,81.31,837.4000000000001,81.31
FAC-014469,CLT-0288,SUC-030,2023-01-04,480.37,89.85,390.52,89.85
FAC-031814,CLT-0043,SUC-045,2023-01-04,7021.71,2063.63,4958.08,2063.63
FAC-024928,CLT-0194,SUC-026,2023-01-04,2624.68,400.64,2224.04,400.64
FAC-018214,CLT-0446,SUC-026,2023-01-04,12059.63,1943.97,10115.66,1943.97
FAC-018652,CLT-0155,SUC-046,2023-01-04,1196.17,246.25,949.9200000000001,246.25
FAC-006675,CLT-0276,SUC-006,2023-01-04,1482.61,209.24,1273.37,209.24
FAC-042270,CLT-0073,SUC-018,2023-01-04,22786.39,3567.78,19218.61,3567.78
FAC-040523,CLT-0155,SUC-008,2023-01-04,733.61,186.16,547.45,186.16
FAC-018540,CLT-0154,SUC-032,2023-01-04,18253.33,2850.72,15402.610000000002,2850.72
FAC-005792,CLT-0029,SUC-025,2023-01-04,2307.37,416.8,1890.57,416.8
FAC-036683,CLT-0189,SUC-024,2023-01-04,4210.45,387.63,3822.8199999999997,387.63
FAC-042281,CLT-0397,SUC-031,2023-01-04,853.45,267.49,585.96,267.49
FAC-037945,CLT-0465,SUC-044,2023-01-04,7617.76,1082.07,6535.6900000000005,1082.07
FAC-049733,CLT-0430,SUC-012,2023-01-04,1005.54,140.34,865.1999999999999,140.34
FAC-038484,CLT-0235,SUC-001,2023-01-04,1072.79,281.11,791.68,281.11
FAC-041063,CLT-0319,SUC-049,2023-01-04,1667.2,383.59,1283.6100000000001,383.59
FAC-013436,CLT-0368,SUC-048,2023-01-04,1485.87,423.31,1062.56,423.31
FAC-007600,CLT-0341,SUC-041,2023-01-04,950.77,124.65,826.12,124.65
FAC-041866,CLT-0318,SUC-007,2023-01-04,7793.49,2262.53,5530.959999999999,2262.53
FAC-038144,CLT-0135,SUC-041,2023-01-04,796.39,105.75,690.64,105.75
FAC-042221,CLT-0228,SUC-008,2023-01-04,3465.7,811.26,2654.4399999999996,811.26
FAC-037406,CLT-0183,SUC-032,2023-01-04,6364.94,1062.73,5302.209999999999,1062.73
FAC-017528,CLT-0483,SUC-043,2023-01-04,3014.82,380.54,2634.28,380.54
FAC-033129,CLT-0107,SUC-024,2023-01-04,262.09,23.78,238.30999999999997,23.78
FAC-022636,CLT-0454,SUC-004,2023-01-04,93989.63,6580.22,87409.41,6580.22
FAC-017293,CLT-0357,SUC-023,2023-01-04,8645.86,1952.79,6693.070000000001,1952.79
FAC-040134,CLT-0087,SUC-018,2023-01-04,2716.67,432.9,2283.77,432.9
FAC-041329,CLT-0203,SUC-006,2023-01-04,1865.42,258.91,1606.51,258.91
FAC-038991,CLT-0365,SUC-029,2023-01-04,3946.88,388.46,3558.42,388.46
FAC-005290,CLT-0237,SUC-003,2023-01-04,486.34,88.02,398.32,88.02
FAC-022603,CLT-0046,SUC-026,2023-01-04,5890.62,860.87,5029.75,860.87
FAC-040583,CLT-0336,SUC-039,2023-01-04,1016.96,369.2,647.76,369.2
FAC-005275,CLT-0037,SUC-028,2023-01-04,1295.54,99.37,1196.17,99.37
FAC-018180,CLT-0271,SUC-041,2023-01-04,1068.35,140.41,927.9399999999999,140.41
FAC-015204,CLT-0392,SUC-019,2023-01-04,1252.94,131.98,1120.96,131.98
FAC-013319,CLT-0372,SUC-029,2023-01-04,2385.34,244.75,2140.59,244.75
FAC-035660,CLT-0019,SUC-006,2023-01-04,11369.84,1594.28,9775.56,1594.28
FAC-040482,CLT-0098,SUC-030,2023-01-04,16707.46,2763.89,13943.57,2763.89
FAC-023121,CLT-0479,SUC-025,2023-01-04,1804.37,358.09,1446.28,358.09
FAC-018107,CLT-0427,SUC-040,2023-01-04,2455.11,130.98,2324.13,130.98
FAC-006206,CLT-0037,SUC-025,2023-01-04,759.81,150.98,608.8299999999999,150.98
FAC-033932,CLT-0405,SUC-039,2023-01-04,6816.59,2401.76,4414.83,2401.76
FAC-035608,CLT-0438,SUC-010,2023-01-04,3384.78,178.32,3206.46,178.32
FAC-007809,CLT-0131,SUC-040,2023-01-04,22160.64,996.26,21164.38,996.26
FAC-013604,CLT-0286,SUC-036,2023-01-04,606.94,79.01,527.9300000000001,79.01
FAC-012020,CLT-0139,SUC-047,2023-01-04,3678.83,899.91,2778.92,899.91
FAC-034869,CLT-0220,SUC-018,2023-01-04,2816.99,405.35,2411.64,405.35
FAC-003101,CLT-0496,SUC-017,2023-01-04,2437.81,149.76,2288.05,149.76
FAC-039325,CLT-0329,SUC-006,2023-01-04,703.7,82.5,621.2,82.5
FAC-034868,CLT-0310,SUC-033,2023-01-04,6381.02,1832.53,4548.490000000001,1832.53
FAC-019226,CLT-0265,SUC-033,2023-01-04,1001.78,284.99,716.79,284.99
FAC-035327,CLT-0289,SUC-015,2023-01-04,6100.91,964.31,5136.6,964.31
FAC-003177,CLT-0326,SUC-045,2023-01-04,2565.32,735.49,1829.8300000000002,735.49
FAC-036989,CLT-0023,SUC-016,2023-01-04,11731.11,1656.46,10074.650000000001,1656.46
FAC-017806,CLT-0471,SUC-034,2023-01-04,21785.42,3283.98,18501.44,3283.98
FAC-040938,CLT-0143,SUC-034,2023-01-04,8789.19,1474.31,7314.880000000001,1474.31
FAC-015141,CLT-0149,SUC-005,2023-01-04,103.39,28.39,75.0,28.39
FAC-013834,CLT-0329,SUC-015,2023-01-04,1314.57,215.82,1098.75,215.82
FAC-032302,CLT-0270,SUC-045,2023-01-04,5095.95,1453.19,3642.7599999999998,1453.19
FAC-006922,CLT-0443,SUC-036,2023-01-04,1034.14,145.08,889.0600000000001,145.08
FAC-019050,CLT-0323,SUC-005,2023-01-04,27282.38,6944.8,20337.58,6944.8
FAC-036462,CLT-0267,SUC-028,2023-01-04,949.44,81.44,868.0,81.44
FAC-039113,CLT-0061,SUC-026,2023-01-04,103388.42,15481.75,87906.67,15481.75
FAC-049379,CLT-0357,SUC-003,2023-01-04,4292.71,905.22,3387.49,905.22
FAC-004016,CLT-0197,SUC-044,2023-01-04,2276.29,341.18,1935.11,341.18
FAC-003163,CLT-0277,SUC-028,2023-01-04,4052.89,296.71,3756.18,296.71
FAC-023517,CLT-0253,SUC-031,2023-01-04,17713.46,5171.21,12542.25,5171.21
FAC-021809,CLT-0091,SUC-008,2023-01-04,6493.92,1626.22,4867.7,1626.22
FAC-014028,CLT-0371,SUC-041,2023-01-04,1285.08,158.59,1126.49,158.59
FAC-026385,CLT-0239,SUC-018,2023-01-05,840.88,143.48,697.4,143.48
FAC-018632,CLT-0312,SUC-020,2023-01-05,4046.65,461.96,3584.69,461.96
FAC-020965,CLT-0352,SUC-041,2023-01-05,376234.61,59119.97,317114.64,59119.97
FAC-008753,CLT-0411,SUC-036,2023-01-05,25456.23,2656.74,22799.489999999998,2656.74
FAC-010274,CLT-0291,SUC-003,2023-01-05,4257.81,863.54,3394.2700000000004,863.54
FAC-045969,CLT-0445,SUC-024,2023-01-05,1315.79,123.44,1192.35,123.44
FAC-018986,CLT-0278,SUC-037,2023-01-05,7410.1,2223.35,5186.75,2223.35
FAC-006417,CLT-0151,SUC-019,2023-01-05,4735.08,483.56,4251.5199999999995,483.56
FAC-018668,CLT-0465,SUC-011,2023-01-05,857.19,157.7,699.49,157.7
FAC-018938,CLT-0205,SUC-014,2023-01-05,1097.07,217.63,879.4399999999999,217.63
FAC-049243,CLT-0384,SUC-025,2023-01-05,17552.48,3173.38,14379.099999999999,3173.38
FAC-044300,CLT-0356,SUC-040,2023-01-05,2265.61,158.32,2107.29,158.32
FAC-026399,CLT-0167,SUC-018,2023-01-05,13095.24,2057.68,11037.56,2057.68
FAC-000806,CLT-0094,SUC-006,2023-01-05,5639.66,851.55,4788.11,851.55
FAC-035725,CLT-0220,SUC-017,2023-01-05,221.17,18.24,202.92999999999998,18.24
FAC-034761,CLT-0330,SUC-008,2023-01-05,1664.48,403.54,1260.94,403.54
FAC-034780,CLT-0373,SUC-007,2023-01-05,1406.07,405.37,1000.6999999999999,405.37
FAC-011238,CLT-0351,SUC-025,2023-01-05,1081.8,179.35,902.4499999999999,179.35
FAC-035047,CLT-0374,SUC-026,2023-01-05,896.9,145.06,751.8399999999999,145.06
FAC-012877,CLT-0073,SUC-008,2023-01-05,1219.11,293.14,925.9699999999999,293.14
FAC-000260,CLT-0138,SUC-018,2023-01-05,623.19,104.28,518.9100000000001,104.28
FAC-027070,CLT-0006,SUC-032,2023-01-05,2232.91,320.34,1912.57,320.34
FAC-029279,CLT-0112,SUC-032,2023-01-05,2154.06,348.13,1805.9299999999998,348.13
FAC-029240,CLT-0111,SUC-043,2023-01-05,194.85,28.01,166.84,28.01
FAC-009081,CLT-0120,SUC-035,2023-01-05,1749.96,262.72,1487.24,262.72
FAC-029233,CLT-0141,SUC-012,2023-01-05,1099.24,164.4,934.84,164.4
FAC-027132,CLT-0489,SUC-039,2023-01-05,13213.39,4570.15,8643.24,4570.15
FAC-020800,CLT-0121,SUC-039,2023-01-05,40851.03,14768.43,26082.6,14768.43
FAC-039932,CLT-0164,SUC-029,2023-01-05,6044.78,573.15,5471.63,573.15
FAC-006525,CLT-0387,SUC-038,2023-01-05,2917.24,269.86,2647.3799999999997,269.86
FAC-036124,CLT-0295,SUC-036,2023-01-05,3831.68,530.81,3300.87,530.81
FAC-028937,CLT-0433,SUC-006,2023-01-05,2896.75,360.83,2535.92,360.83
FAC-021733,CLT-0305,SUC-047,2023-01-05,610.45,159.79,450.6600000000001,159.79
FAC-048160,CLT-0168,SUC-037,2023-01-05,1390.15,422.16,967.99,422.16
FAC-046378,CLT-0150,SUC-044,2023-01-05,8302.99,1134.84,7168.15,1134.84
FAC-034647,CLT-0198,SUC-025,2023-01-05,858.97,169.04,689.9300000000001,169.04
FAC-044406,CLT-0307,SUC-003,2023-01-05,2953.61,560.09,2393.52,560.09
FAC-029804,CLT-0312,SUC-049,2023-01-05,377.71,79.62,298.09,79.62
FAC-027542,CLT-0210,SUC-004,2023-01-05,12468.87,771.52,11697.35,771.52
FAC-026701,CLT-0331,SUC-025,2023-01-05,3996.97,782.77,3214.2,782.77
FAC-034390,CLT-0412,SUC-005,2023-01-05,8974.02,2561.84,6412.18,2561.84
FAC-034422,CLT-0055,SUC-033,2023-01-05,1771.35,544.34,1227.0099999999998,544.34
FAC-049292,CLT-0100,SUC-026,2023-01-05,1351.15,224.17,1126.98,224.17
FAC-041245,CLT-0208,SUC-050,2023-01-05,5944.31,1594.02,4350.290000000001,1594.02
FAC-046704,CLT-0138,SUC-027,2023-01-05,9412.4,617.27,8795.13,617.27
FAC-046557,CLT-0428,SUC-033,2023-01-05,292.55,83.08,209.47000000000003,83.08
FAC-034467,CLT-0326,SUC-046,2023-01-05,6758.64,1273.02,5485.620000000001,1273.02
FAC-015299,CLT-0077,SUC-010,2023-01-05,6970.46,564.96,6405.5,564.96
FAC-012274,CLT-0489,SUC-020,2023-01-05,2525.02,285.94,2239.08,285.94
FAC-027494,CLT-0345,SUC-008,2023-01-05,3064.94,738.53,2326.41,738.53
FAC-034543,CLT-0429,SUC-050,2023-01-05,2500.2,676.07,1824.1299999999997,676.07
FAC-034586,CLT-0014,SUC-046,2023-01-05,4307.86,824.12,3483.74,824.12
FAC-017750,CLT-0176,SUC-039,2023-01-05,2549.3,868.24,1681.0600000000002,868.24
FAC-034634,CLT-0267,SUC-030,2023-01-05,9110.48,1662.71,7447.7699999999995,1662.71
FAC-016666,CLT-0431,SUC-050,2023-01-05,372.27,102.77,269.5,102.77
FAC-035149,CLT-0403,SUC-019,2023-01-05,21801.94,2316.24,19485.699999999997,2316.24
FAC-037099,CLT-0358,SUC-036,2023-01-05,5149.02,534.72,4614.3,534.72
FAC-030027,CLT-0188,SUC-023,2023-01-05,4837.34,1176.34,3661.0,1176.34
FAC-019779,CLT-0117,SUC-015,2023-01-05,8494.69,1216.83,7277.860000000001,1216.83
FAC-008065,CLT-0141,SUC-049,2023-01-05,136.97,27.5,109.47,27.5
FAC-025274,CLT-0145,SUC-031,2023-01-05,1226.52,343.67,882.8499999999999,343.67
FAC-048872,CLT-0329,SUC-036,2023-01-05,1575.71,190.54,1385.17,190.54
FAC-025287,CLT-0463,SUC-049,2023-01-05,10424.73,2363.91,8060.82,2363.91
FAC-035475,CLT-0483,SUC-032,2023-01-05,15014.44,2125.81,12888.630000000001,2125.81
FAC-031283,CLT-0111,SUC-042,2023-01-05,16511.97,791.91,15720.060000000001,791.91
FAC-003232,CLT-0142,SUC-018,2023-01-05,1233.69,187.8,1045.89,187.8
FAC-006257,CLT-0410,SUC-003,2023-01-05,39.45,8.31,31.14,8.31
FAC-017250,CLT-0067,SUC-047,2023-01-05,3995.43,1021.33,2974.1,1021.33
FAC-043410,CLT-0165,SUC-044,2023-01-05,247402.48,33258.95,214143.53000000003,33258.95
FAC-047474,CLT-0326,SUC-042,2023-01-05,1203.33,60.42,1142.9099999999999,60.42
FAC-023752,CLT-0257,SUC-044,2023-01-05,18223.26,2560.76,15662.499999999998,2560.76
FAC-025419,CLT-0475,SUC-008,2023-01-05,23332.02,6118.3,17213.72,6118.3
FAC-043484,CLT-0418,SUC-014,2023-01-05,36659.61,7473.3,29186.31,7473.3
FAC-048822,CLT-0123,SUC-031,2023-01-05,472.95,144.2,328.75,144.2
FAC-027682,CLT-0090,SUC-011,2023-01-05,10131.06,1900.62,8230.439999999999,1900.62
FAC-040454,CLT-0356,SUC-011,2023-01-05,13531.84,2293.2,11238.64,2293.2
FAC-049929,CLT-0327,SUC-046,2023-01-05,615.16,120.09,495.06999999999994,120.09
FAC-000886,CLT-0434,SUC-014,2023-01-05,2193.27,446.45,1746.82,446.45
FAC-035318,CLT-0266,SUC-004,2023-01-05,3252.82,158.78,3094.04,158.78
FAC-031878,CLT-0065,SUC-025,2023-01-05,452.16,81.26,370.90000000000003,81.26
FAC-042881,CLT-0268,SUC-021,2023-01-05,3917.75,841.34,3076.41,841.34
FAC-038336,CLT-0069,SUC-028,2023-01-05,564.99,58.28,506.71000000000004,58.28
FAC-049993,CLT-0158,SUC-050,2023-01-05,30294.09,8021.26,22272.83,8021.26
FAC-042789,CLT-0154,SUC-010,2023-01-05,618.24,37.66,580.58,37.66
FAC-038350,CLT-0222,SUC-037,2023-01-05,780.43,216.25,564.18,216.25
FAC-031812,CLT-0285,SUC-014,2023-01-05,416.17,78.36,337.81,78.36
FAC-028213,CLT-0344,SUC-003,2023-01-05,1282.44,264.3,1018.1400000000001,264.3
FAC-002983,CLT-0199,SUC-042,2023-01-05,5987.82,437.26,5550.5599999999995,437.26
FAC-038363,CLT-0101,SUC-028,2023-01-05,5136.32,385.14,4751.179999999999,385.14
FAC-038382,CLT-0323,SUC-001,2023-01-05,1422.05,402.58,1019.47,402.58
FAC-042711,CLT-0390,SUC-013,2023-01-05,3771.51,526.29,3245.2200000000003,526.29
FAC-040461,CLT-0038,SUC-036,2023-01-05,5589.7,696.04,4893.66,696.04
